Season,Episode,Title,Description,AirDate,Rating,Voters
4,10,Intro to Knots,"Jeff organizes a lovely holiday gathering at his apartment but Annie secretly invites Professor Cornwallis, to get in his good graces.",18 Apr. 2013,7.5,"(2,965)"
4,11,Basic Human Anatomy,"When Annie and Shirley learn that Leonard is actually holding the spot as the class valedictorian, they join forces to bring him down.",25 Apr. 2013,7.9,"(3,079)"
4,12,Heroic Origins,Abed's research into the study group's history uncovers an overlooked series of chance encounters that led each of them to Greendale.,2 May 2013,8.1,"(3,297)"
4,13,Advanced Introduction to Finality,A plan to celebrate Jeff's early graduation is unexpectedly disrupted by the study group's evil doppelgangers from the Darkest Timeline.,9 May 2013,7.7,"(3,159)"
5,1,Repilot,"Having failed in his second go-round as a lawyer, and unable to gather evidence for a potential lawsuit against Greendale, Jeff tries to convince the other former members of the Study Group to sue the school.",2 Jan. 2014,7.7,"(3,398)"
5,2,Introduction to Teaching,"Jeff blows off his new teaching job at Greendale until Annie signs up for his class and forces him to teach, and Abed loses his religion when he takes a course about whether Nicolas Cage is good or bad.",2 Jan. 2014,8.4,"(3,453)"
5,3,Basic Intergluteal Numismatics,The college is imbued with panic when an unidentified person returns to dropping coins down people's butts and Annie takes it upon herself to find out who is behind it all.,9 Jan. 2014,9.0,"(4,409)"
5,4,Cooperative Polygraphy,"After Pierce's unexpected passing, a team of investigators headed by the no-nonsense Mr. Stone arrives at Greendale to subject the study group to lie detector tests before they can be considered for distributions under the will.",16 Jan. 2014,9.2,"(4,439)"
5,5,Geothermal Escapism,"As a going-away present to Troy before his around-the-world trip, Abed sets up a high-stakes game of ""Hot Lava"" at the college, but Britta suspects that the game is just masking his real feelings about Troy's departure.",23 Jan. 2014,9.4,"(5,001)"
5,6,Analysis of Cork-Based Networking,"Annie and Hickey fight Greendale bureaucracy to install a bulletin board, Abed learns a lesson about sign language, and the others discover the challenges of planning a properly sensitive school dance.",30 Jan. 2014,8.1,"(3,112)"
5,7,Bondage and Beta Male Sexuality,"Jeff helps Duncan score a date with Britta, and Abed has a Hickey encounter on his way to the movie theater.",27 Feb. 2014,7.7,"(2,801)"
5,8,App Development and Condiments,"When a new app is beta tested on Greendale students, the campus soon descends into a dystopian society where status is determined by app standing.",6 Mar. 2014,8.9,"(4,049)"
5,9,VCR Maintenance and Educational Publishing,"Whilst cleaning the storage room Jeff, Hickey and Shirley find a pile of unused hidden textbooks and plot a way to make the best out of it. Meanwhile, Annie and Abed are trying to find a new roommate.",13 Mar. 2014,7.9,"(2,909)"
5,10,Advanced Advanced Dungeons & Dragons,"The group proposes a ""sequel"" to Dungeons & Dragons night when they need to get a skeptical professor Hickey to bond with his estranged son.",20 Mar. 2014,8.3,"(3,117)"
5,11,G.I. Jeff,"The entire group becomes part of the cast of a classic ""G.I. Joe"" cartoon from the 1980s, which turns out to be part of Jeff's coping mechanism as he deals with a monumental life event.",3 Apr. 2014,7.8,"(3,177)"
5,12,Basic Story,"After a liability audit, the Save Greendale Committee discovered that they have, in fact, saved Greendale - until they discover that as a result of the successful audit, the school is being sold to Subway.",10 Apr. 2014,7.7,"(2,621)"
5,13,Basic Sandwich,"When the group learns about Greendale's first dean, they embark on a mission to find his old computer lab; Subway enlists Chang to spy on the group as part of its plan to take over the school.",17 Apr. 2014,8.1,"(2,751)"
6,1,Ladders,Dean Pelton hires an administrative consultant to organize things at Greendale.,2 Aug. 2015,7.6,"(3,037)"
6,2,Lawnmower Maintenance & Postnatal Care,Jeff and Frankie ask an inventor for help extracting Dean Pelton from his virtual reality world.,17 Mar. 2015,7.4,"(2,854)"
6,3,Basic Crisis Room Decorum,The Greendale gang goes on the offensive when a rival college releases an attack ad.,24 Mar. 2015,7.6,"(2,689)"
6,4,Queer Studies & Advanced Waxing,"Dean Pelton is asked to lie; Chang auditions for a stage adaptation of ""The Karate Kid.""",31 Mar. 2015,7.9,"(2,807)"
6,5,Laws of Robotics & Party Rights,A prisoner attends Greendale via telerobot; Britta tries to get around one of Annie's rules.,7 Apr. 2015,7.5,"(2,575)"
6,6,Basic Email Security,A hacker threatens to publish emails unless a scheduled appearance by a racist comic is canceled.,14 Apr. 2015,7.4,"(2,632)"
6,7,Advanced Safety Features,An ex-boyfriend persuades Britta to join a guerilla marketing campaign.,21 Apr. 2015,7.2,"(2,607)"
6,8,Intro to Recycled Cinema,"The committee, along with a movie producer named Maury, help Abed complete his unfinished film.",28 Apr. 2015,7.7,"(2,659)"
6,9,Grifting 101,"When a clever clever con man, Professor DeSalvo, uses his class to cheat the study group, they enlist Jeff to get revenge. The situation goes awry as Britta and Dean Pelton get involved in Jeff and Professor DeSalvo's scamming competition.",5 May 2015,7.5,"(2,595)"
6,10,Basic RV Repair and Palmistry,"While on a road trip to get rid of a Greendale artifact, Abed turns a situation into a feature film.",12 May 2015,7.4,"(2,621)"
6,11,Modern Espionage,"When a secret game of paintball occurs on campus, Frankie threatens to expel those who participate.",19 May 2015,8.8,"(3,382)"
6,12,Wedding Videography,A marriage proposal in Jeff's law class exposes a connection between the future bride and groom.,26 May 2015,8.5,"(3,099)"
6,13,Emotional Consequences of Broadcast Television,"As their sixth year at Greendale draws to a close, Abed asks everyone to imagine pitching a TV show about what they would do in season seven.",2 Jun. 2015,9.4,"(5,792)"
