Season,Episode,Title,Description,AirDate,Rating,Voters
30,6,From Russia Without Love,"Bart, Nelson and Milhouse get a mail-order bride for Moe as a hardcore prank.",11 Nov. 2018,6.4,(798)
30,7,Werking Mom,"In search of a job, Marge gets one selling plastic food storage containers - as a drag queen; Lisa tries to make the world better.",18 Nov. 2018,5.7,(943)
30,8,Krusty the Clown,"Krusty hides out at a circus after he nearly kills Homer, who becomes a TV recapper and gives him a bad grade.",25 Nov. 2018,6.4,(770)
30,9,Daddicus Finch,"Bart feels neglected when Homer and Lisa bond over To Kill a Mockingbird and start spending quality time together, so Marge attempts to help Homer balance attention between the kids.",2 Dec. 2018,6.7,(779)
30,10,'Tis the 30th Season,"Marge is determined to fix Christmas following a failed Black Friday shopping spree, but Homer and the kids surprise her with a vacation in Florida.",9 Dec. 2018,6.7,(774)
30,11,Mad About the Toy,"Motivated by a PTSD episode Grampa had while babysitting the kids, the Simpsons take a journey to Grampa's past as a post-WW2 toy model for plastic army men, and Abe finally faces his on confused sexuality.",6 Jan. 2019,5.8,(900)
30,12,The Girl on the Bus,Lisa tries to live a double life when she makes a new friend and gets a taste of what it would be like to live with a more cultured family.,13 Jan. 2019,6.4,(796)
30,13,I'm Dancing as Fat as I Can,"Homer tries to make amends for binging his and Marge's favorite show without her; Bart prepares for ""Krusty's Holiday Trample"".",10 Feb. 2019,6.8,(780)
30,14,The Clown Stays in the Picture,"On Marc Maron's podcast, Krusty reveals the untold story of his past movie project, The Sands of Space. Hearing the podcast, Bart and Lisa learn their parents were production assistants on the movie in the early days of their relationship.",17 Feb. 2019,6.2,(723)
30,15,101 Mitigations,Homer steals Comic Book Guy's car and must either prove his innocence in court or reconcile with him.,3 Mar. 2019,6.4,(679)
30,16,I Want You (She's So Heavy),"When a romantic night ends in injury for Homer and Marge, Lisa turns to an unlikely source to fix their strained relationship.",10 Mar. 2019,5.8,(693)
30,17,E My Sports,Homer discovers a passion for coaching Bart in video game competitions; Lisa's plan to bring Homer back to reality creates chaos.,17 Mar. 2019,6.4,(760)
30,18,Bart vs. Itchy & Scratchy,"Bart's friends start a boys rights activist group to protest Krusty's all-female reboot of Itchy and Scratchy. When they catch Bart enjoying it, they kick him out, so he joins Bossy Riot, a militant feminist gang of sixth-grade girls.",24 Mar. 2019,4.8,"(1,472)"
30,19,Girl's in the Band,Homer works extra shifts at the plant so Lisa can play in the Capitol City Youth Philharmonic.,31 Mar. 2019,6.4,(729)
30,20,I'm Just a Girl Who Can't Say D'oh,"Marge becomes Director of Springfield's local theater, armed with Lisa's script resembling ""Hamilton""; Homer joins a baby class with Maggie, and takes a liking to supervisor Chloe.",7 Apr. 2019,5.5,(740)
30,21,D'oh Canada,Lisa is mistakenly given political asylum in Canada during a family trip to Niagara Falls.,28 Apr. 2019,5.6,(874)
30,22,Woo-Hoo Dunnit?,"The documentary crime series ""Dateline: Springfield"" goes in-depth to solve the case of Lisa's missing college fund.",5 May 2019,6.1,(731)
30,23,Crystal Blue-Haired Persuasion,"Marge starts a business selling healing crystals and other New Age products to the naive mothers of Springfield when Homer's job cuts children's health-care benefits, leading Marge to use the crystals as a cheaper solution for Bart's ADD.",12 May 2019,6.1,(699)
31,1,The Winter of Our Monetized Content,Bart and Homer become social media celebrities when a video of them fighting goes viral; Lisa fights the school's new industrialized detention system.,29 Sep. 2019,5.9,"(1,000)"
31,2,Go Big or Go Homer,"Homer inspires a 35-year-old millennial who idolizes him to start his own business, which leads the mob to chase both of them.",6 Oct. 2019,5.9,(895)
31,3,The Fat Blue Line,"When the wrong man is arrested for pickpocketing Springfield during the San Castellaneta street festival, Chief Wiggum sets out to catch the real criminal.",13 Oct. 2019,6.5,(803)
31,4,Treehouse of Horror XXX,"The 30th Treehouse of Horror features a demon Maggie, a mission to rescue Milhouse from another dimension, dead-Homer's spirit trying on some new bodies for size and Selma finally finding love in an unlikely place - the alien in the basement.",20 Oct. 2019,6.8,"(1,003)"
31,5,Gorillas on the Mast,"After visiting Aquatraz Water Park, Lisa and Bart set out to free from captivity the most vicious animals in Springfield. Homer fulfills a lifelong dream and buys a boat, only to realize how much boat ownership sucks.",3 Nov. 2019,6.2,(743)
31,6,Marge the Lumberjill,"Marge becomes a competitive lumberjack and goes on a month-long retreat to Portland with her trainer, whom Homer fears will take his wife away from him.",10 Nov. 2019,5.6,(841)
31,7,Livin la Pura Vida,"The Simpsons join other Springfield families on the Van Houtens' annual trip to Costa Rica, where Homer befriends Patty's new girlfriend and Lisa discovers how the Van Houtens are able to afford this trip every year.",17 Nov. 2019,6.5,(800)
31,8,Thanksgiving of Horror,"The Simpsons face various Thanksgiving nightmares, including the first Thanksgiving, an A.I. mishap and a dangerous space mission complicated by a sentient cranberry sauce.",24 Nov. 2019,7.3,"(1,000)"
31,9,"Todd, Todd, Why Hast Thou Forsaken Me?","Todd blames God for his mother's death and rejects his faith, so Ned sends him to live with the Simpsons, hoping they can scare him into believing in God again.",1 Dec. 2019,6.5,(887)
31,10,"Bobby, It's Cold Outside","Sideshow Bob gets the role of Santa Claus at Santa's Village amusement park. Meanwhile, someone is stealing all the Christmas packages off people's front porches.",15 Dec. 2019,6.5,(715)
31,11,Hail to the Teeth,Homer and Marge attend Artie Ziff's wedding and become quite uncomfortable when they realize that his bride-to-be is a clone of Marge.,5 Jan. 2020,6.0,(650)
31,12,The Miseducation of Lisa Simpson,"The sea captain finds treasure for which he's been searching for 40 years, but City Hall claims it since it was in city limits. Marge convinces the townspeople to use the windfall to build a STEM school. Homer crusades against automation.",16 Feb. 2020,6.5,(660)
31,13,Frinkcoin,"Professor Frink invents a cryptocurrency that makes him the richest man in Springfield, a title Mr. Burns has no intention of giving up.",23 Feb. 2020,5.9,(635)
31,14,Bart the Bad Guy,"Bart uses spoilers for a superhero movie he saw to get what he wants, but two movie executives will stop at nothing to keep his knowledge secret.",1 Mar. 2020,7.2,(855)
31,15,Screenless,"Marge implements a limit on screen time for the whole family, only to realize she's the one addicted to screens.",8 Mar. 2020,6.5,(644)
31,16,Better Off Ned,"Jealous of Bart's bond with Ned, Homer mentors Nelson in retaliation, but an act of heroism helps Homer to regain Bart's respect.",15 Mar. 2020,6.4,(619)
31,17,Highway to Well,Marge gets a job at an upscale cannabis dispensary leading Homer to open a competing business that replicates the scuzzy days of scoring weed from and old-school pot connection.,22 Mar. 2020,6.9,(694)
31,18,The Incredible Lightness of Being a Baby,"Maggie reunites with baby Hudson, but Marge isn't too crazy about his mom. Homer befriends Cletus Spuckler who recently discovered a vast underground reserve of helium gas on his property, attracting unwanted attention from Mr. Burns.",19 Apr. 2020,6.3,(607)
31,19,Warrin' Priests,Reverend Lovejoy investigates the mysterious past of a new priest who's come to town and shaken things up at church.,26 Apr. 2020,6.0,(710)
31,20,Warrin' Priests Part 2,"In Michigan, Reverend Lovejoy learns the true reason why Bode came to Springfield and the congregation must decide whether to banish their new priest.",3 May 2020,5.7,(676)
31,21,The Hateful Eight-Year-Olds,Lisa joins a group of rich girls when she makes a friend who loves horses; Homer takes Marge on a romantic cruise.,10 May 2020,6.5,(675)
31,22,The Way of the Dog,The Simpsons explore the tragic past of Santa's Little Helper when he bites Marge.,17 May 2020,7.4,(821)
32,1,Undercover Burns,"Mr. Burns goes undercover at the power plant as an employee named Fred and befriends Homer and the gang, but a jealous Smithers plots to bring the old Burns back.",27 Sep. 2020,6.5,(892)
32,2,"I, Carumbus","At a museum exhibit of Ancient Rome, Marge and Homer imagine themselves in Rome where Homer is more ambitious.",4 Oct. 2020,6.8,(848)
32,3,"Now Museum, Now You Don't",Lisa stays home from school and fantasizes about the history of Western art.,11 Oct. 2020,5.8,(759)
32,4,Treehouse of Horror XXXI,"The 31st annual Simpsons Halloween special includes a frightening look at the 2020 election, parodies of Pixar and Spider-Man: Into the Spider-Verse and a ninth birthday Lisa just can't get over.",1 Nov. 2020,6.1,"(1,057)"
32,5,The 7 Beer Itch,Homer is tempted by a British femme fatale while Marge and the kids are on a seaside vacation.,8 Nov. 2020,5.7,(761)
32,6,Podcast News,"Grampa is accused of a crime, while Kent Brockman questions his career.",15 Nov. 2020,6.7,(703)
32,7,Three Dreams Denied,"Bart becomes a voice over actor, Comic Book Guy is humiliated at Comic-Con and Lisa is set up for a fall.",22 Nov. 2020,6.2,(653)
32,8,The Road to Cincinnati,Skinner and Chalmers take an 800-mile car ride to an administrator's convention in Cincinnati.,29 Nov. 2020,6.6,(774)
32,9,Sorry Not Sorry,"Lisa calls Ms. Hoover a hack and refuses to apologize, then learns her private pain.",6 Dec. 2020,6.2,(667)
32,10,A Springfield Summer Christmas for Christmas,A cable channel films a Christmas movie in Springfield and Skinner falls in love.,13 Dec. 2020,6.2,(738)
32,11,The Dad-Feelings Limited,The origin story of Comic Book Guy is revealed as he and Kumiko debate having a baby.,3 Jan. 2021,7.0,(848)
32,12,Diary Queen,"Bart learns a surprising secret when he finds Mrs. Krabappel's diary at a yard sale, while Lisa discovers an even bigger surprise.",21 Feb. 2021,6.8,(721)
32,13,Wad Goals,"Bart becomes a successful caddy, but Marge thinks it may ruin his character.",28 Feb. 2021,6.2,(618)
32,14,Yokel Hero,"Cletus becomes a singing sensation and ruins everything when he turns on his fans, while Homer becomes a new man.",7 Mar. 2021,5.5,(577)
32,15,Do Pizza Bots Dream of Electric Guitars,"Homer tries to reunite a mechanical band from his youth, but J.J. Abrams beats him to it.",14 Mar. 2021,5.9,(602)
32,16,Manger Things,A secret from Flanders' past and a never-before-seen room in the Simpson home are revealed.,21 Mar. 2021,6.4,(576)
32,17,Uncut Femmes,Sarah Wiggum is more than she seems; Marge participates in a jewel heist.,28 Mar. 2021,6.4,(595)
32,18,Burger Kings,"Mr. Burns joins the plant-based burger business, convincing Lisa that he's changed for the better.",11 Apr. 2021,6.6,(552)
32,19,Panic on the Streets of Springfield,Lisa's imaginary friend is a depressed British singer from the 1980s; Homer becomes a truck guy.,18 Apr. 2021,6.1,(695)
32,20,Mother and Child Reunion,"In the future, Lisa makes a shocking college decision that hurts Marge, leading to a surprising place.",9 May 2021,6.7,(535)
32,21,The Man from G.R.A.M.P.A.,A British secret agent comes to Springfield to find a Russian spy.,16 May 2021,6.2,(493)
32,22,The Last Barfighter,A secret society of bartenders seeks revenge on Homer and his friends when Moe breaks their most sacred rule.,23 May 2021,7.4,(623)
33,1,The Star of the Backstage,"Marge stages a revival of a musical from high school, but her pleasant memories are threatened by the return of her old rival.",26 Sep. 2021,4.3,"(1,013)"
33,2,Bart's in Jail!,"When Grandpa falls victim to a phone scam, the Simpsons set out to get his money back.",3 Oct. 2021,7.0,(644)
33,3,Treehouse of Horror XXXII,"The 32nd annual Simpsons Halloween special includes a spoof of ""Parasite"" and a segment where Bambi gets his revenge.",10 Oct. 2021,6.7,(678)
33,4,The Wayz We Were,Moe is faced with a difficult choice when Evergreen Terrace develops a traffic problem.,17 Oct. 2021,6.8,(538)
33,5,Lisa's Belly,Lisa reacts to a hurtful word spoken by Marge while Bart gets swole.,24 Oct. 2021,6.7,(612)
33,6,A Serious Flanders,Homer and Ned get sucked into the violent world of prestige TV when a ruthless debt collector comes to Springfield.,7 Nov. 2021,8.2,(894)
33,7,A Serious Flanders: Part 2,Things go from bad to worse for Homer and Ned.,14 Nov. 2021,8.2,(765)
33,8,Portrait of a Lackey on Fire,"Smithers finds true love with a famous fashion designer, but this new relationship may destroy Springfield.",21 Nov. 2021,6.0,(573)
33,9,Mothers and Other Strangers,"In a flashback to his teen years, Homer goes on a road trip with his father to search for his mother.",28 Nov. 2021,6.3,(454)
33,10,A Made Maggie,Fat Tony becomes Maggie's godfather.,19 Dec. 2021,6.9,(438)
33,11,The Longest Marge,Marge battles Mr. Burns for the soul of a brash young football prodigy.,2 Jan. 2022,5.8,(409)
33,12,Pixelated and Afraid,Homer and Marge must push themselves to their limits when they get lost in an icy wilderness.,27 Feb. 2022,7.6,(561)
33,13,Boyz N the Highlands,"Bart, Martin and the bullies run for their lives when a weekend in the wilderness takes a dark turn.",6 Mar. 2022,6.6,(404)
33,14,You Won't Believe What This Episode Is About - Act Three Will Shock You!,Homer becomes a pariah when footage of him allegedly leaving Santa's Little Helper in a hot car goes viral.,13 Mar. 2022,6.3,(402)
33,15,Bart the Cool Kid,Homer leads a rebellion of loser dads against the friendship between Bart and a famous kid influencer.,20 Mar. 2022,6.4,(385)
33,16,Pretty Whittle Liar,Cletus feels betrayed when he learns that Brandine can read.,27 Mar. 2022,6.2,(340)
33,17,The Sound of Bleeding Gums,Lisa meets the son of the late Bleeding Gums Murphy and tries to improve his life.,10 Apr. 2022,5.8,(387)
33,18,My Octopus and a Teacher,Bart has romantic feelings for his new teacher; Lisa befriends an octopus.,24 Apr. 2022,6.5,(356)
33,19,Girls Just Shauna Have Fun,Lisa finds an unlikely mentor in Shauna Chalmers when she joins the high school marching band; Homer becomes a craft beer brewer.,1 May 2022,6.6,(333)
33,20,Marge the Meanie,"Marge bonds with Bart when she discovers a secret from her past, terrifying Homer.",8 May 2022,6.7,(311)
33,21,Meat Is Murder,Grampa reconnects with an old associate in the hamburger business.,15 May 2022,5.8,(343)
33,22,Poorhouse Rock,"Bart finally learns to admire Homer, but a visit from a magical singing janitor changes everything they thought they knew.",22 May 2022,5.6,(531)
